Source Id,dt,Cost,date,Clicks,Revenue,Orders,ROAS,CPC,Conversion Rate
2,2017-10-30,188.63,2017-10-30,145.0,6786.04,1006.0,35.975401579812335,1.300896551724138,6.937931034482759
2,2017-10-31,99.86,2017-10-31,163.0,9382.53,537.0,93.95683957540558,0.612638036809816,3.294478527607362
2,2017-11-01,204.4,2017-11-01,168.0,2150.46,488.0,10.520841487279844,1.2166666666666668,2.9047619047619047
2,2017-11-02,218.45,2017-11-02,161.0,1377.71,441.0,6.306752117189289,1.3568322981366459,2.739130434782609
2,2017-11-03,159.16,2017-11-03,152.0,3051.69,536.0,19.173724553908016,1.0471052631578948,3.526315789473684
2,2017-11-04,134.45,2017-11-04,128.0,2417.42,256.0,17.980066939382674,1.050390625,2.0
2,2017-11-05,196.33,2017-11-05,129.0,1654.87,183.0,8.429022564050323,1.521937984496124,1.4186046511627908
2,2017-11-06,125.58,2017-11-06,133.0,4242.599999999999,274.0,33.78404204491161,0.9442105263157895,2.0601503759398496
2,2017-11-07,125.18,2017-11-07,145.0,4421.47,505.0,35.3208979070139,0.8633103448275863,3.4827586206896552
2,2017-11-08,171.77,2017-11-08,158.0,2902.04,219.0,16.894917622402048,1.0871518987341773,1.3860759493670887
2,2017-11-09,121.06,2017-11-09,154.0,985.61,203.0,8.141500082603667,0.7861038961038961,1.3181818181818181
2,2017-11-10,160.6,2017-11-10,162.0,238.72,82.0,1.486425902864259,0.991358024691358,0.5061728395061729
2,2017-11-11,133.35,2017-11-11,109.0,1147.01,253.0,8.601499812523436,1.223394495412844,2.3211009174311927
2,2017-11-12,119.54,2017-11-12,130.0,454.48,91.0,3.801907311360214,0.9195384615384616,0.7
2,2017-11-13,175.9,2017-11-13,179.0,7157.84,694.0,40.69266628766344,0.9826815642458101,3.877094972067039
2,2017-11-14,150.53,2017-11-14,144.0,6442.35,796.0,42.79778117318807,1.0453472222222222,5.527777777777778
2,2017-11-15,107.63,2017-11-15,152.0,7271.55,448.0,67.56062436123757,0.7080921052631579,2.9473684210526314
2,2017-11-16,272.25,2017-11-16,229.0,4499.81,486.0,16.528227731864096,1.1888646288209608,2.1222707423580784
2,2017-11-17,153.89,2017-11-17,201.0,5605.5,797.0,36.42536876990058,0.7656218905472636,3.9651741293532337
2,2017-11-18,124.52,2017-11-18,112.0,4186.08,363.0,33.61773209123032,1.1117857142857142,3.2410714285714284
2,2017-11-19,185.27,2017-11-19,146.0,3025.43,515.0,16.329842931937172,1.2689726027397261,3.5273972602739727
2,2017-11-20,207.91,2017-11-20,195.0,1940.93,370.0,9.335433601077389,1.0662051282051281,1.8974358974358974
2,2017-11-21,167.37,2017-11-21,167.0,1873.59,283.0,11.194300053773077,1.0022155688622756,1.6946107784431137
2,2017-11-22,126.59,2017-11-22,157.0,7907.18,1072.0,62.4629117623825,0.8063057324840764,6.828025477707007
2,2017-11-23,161.19,2017-11-23,209.0,13426.56,760.0,83.2964824120603,0.771244019138756,3.6363636363636362
2,2017-11-24,507.09,2017-11-24,541.0,15192.32,2545.0,29.959809895679268,0.9373197781885397,4.704251386321626
2,2017-11-25,238.81,2017-11-25,277.0,7648.17,1092.0,32.026171433357064,0.8621299638989169,3.9422382671480145
2,2017-11-26,184.69,2017-11-26,195.0,1047.74,490.0,5.6729655097731335,0.9471282051282052,2.5128205128205128
2,2017-11-27,160.79,2017-11-27,248.0,4743.47,1026.0,29.501026183220354,0.6483467741935484,4.137096774193548
2,2017-11-28,199.55,2017-11-28,237.0,5792.61,1267.0,29.028363818591828,0.8419831223628692,5.345991561181434
2,2017-11-29,110.41,2017-11-29,233.0,4756.69,804.0,43.08205778462096,0.473862660944206,3.4506437768240343
2,2017-11-30,143.42,2017-11-30,222.0,8974.57,1122.0,62.575442755543165,0.646036036036036,5.054054054054054
2,2017-12-01,193.39,2017-12-01,226.0,10231.56,1247.0,52.90635503386938,0.8557079646017699,5.517699115044247
2,2017-12-02,121.91,2017-12-02,142.0,2389.4900000000002,666.0,19.600442949717007,0.8585211267605634,4.690140845070423
2,2017-12-03,146.74,2017-12-03,161.0,7409.99,944.0,50.49741038571623,0.9114285714285715,5.863354037267081
2,2017-12-04,179.38,2017-12-04,191.0,27777.690000000002,1033.0,154.85388560597616,0.9391623036649215,5.408376963350785
2,2017-12-05,142.95,2017-12-05,187.0,31857.83,2007.0,222.85995103182935,0.7644385026737968,10.732620320855615
2,2017-12-06,160.62,2017-12-06,203.0,9515.23,1145.0,59.240630058523216,0.7912315270935961,5.640394088669951
2,2017-12-07,224.42,2017-12-07,199.0,5666.79,1318.0,25.250824347206134,1.1277386934673366,6.623115577889447
2,2017-12-08,176.55,2017-12-08,214.0,26085.32,1160.0,147.75032568677426,0.8250000000000001,5.420560747663552
2,2017-12-09,128.35,2017-12-09,159.0,4662.43,699.0,36.32590572652903,0.8072327044025157,4.39622641509434
2,2017-12-10,164.37,2017-12-10,143.0,222698.25000000003,738.0,1354.859463405731,1.1494405594405595,5.160839160839161
2,2017-12-11,208.46,2017-12-11,201.0,19102.96,811.0,91.63849179698742,1.0371144278606965,4.034825870646766
2,2017-12-12,222.31,2017-12-12,203.0,31869.66,1794.0,143.3568440466016,1.0951231527093597,8.83743842364532
2,2017-12-13,138.29,2017-12-13,232.0,6402.49,916.0,46.29756309205293,0.5960775862068965,3.9482758620689653
2,2017-12-14,213.38,2017-12-14,196.0,26972.170000000002,1604.0,126.40439591339396,1.088673469387755,8.183673469387756
2,2017-12-15,179.36,2017-12-15,191.0,46821.46,966.0,261.0473907225691,0.9390575916230367,5.057591623036649
2,2017-12-16,169.75,2017-12-16,141.0,11498.78,590.0,67.73949926362297,1.2039007092198581,4.184397163120567
2,2017-12-17,152.38,2017-12-17,127.0,18941.8,726.0,124.30633941462133,1.1998425196850393,5.716535433070866
2,2017-12-18,130.33,2017-12-18,196.0,26505.96,960.0,203.3757385099363,0.6649489795918369,4.8979591836734695
2,2017-12-19,166.4,2017-12-19,145.0,32532.0,1077.0,195.50480769230768,1.1475862068965517,7.427586206896552
2,2017-12-20,122.19,2017-12-20,150.0,8769.06,474.0,71.76577461330714,0.8146,3.16
2,2017-12-21,108.06,2017-12-21,144.0,6011.52,899.0,55.63131593559134,0.7504166666666667,6.243055555555555
2,2017-12-22,90.53,2017-12-22,151.0,34820.94,1169.0,384.63426488456867,0.5995364238410597,7.741721854304636
2,2017-12-23,145.14,2017-12-23,106.0,16056.18,461.0,110.62546506821002,1.3692452830188677,4.349056603773585
2,2017-12-24,131.91,2017-12-24,111.0,7672.24,1027.0,58.16268668031233,1.1883783783783783,9.252252252252251
2,2017-12-25,176.2,2017-12-25,159.0,7958.5599999999995,1614.0,45.1677639046538,1.1081761006289308,10.150943396226415
2,2017-12-26,181.8,2017-12-26,157.0,12594.92,1833.0,69.27898789878988,1.1579617834394904,11.67515923566879
2,2017-12-27,144.42,2017-12-27,168.0,7768.5199999999995,1487.0,53.79116465863454,0.859642857142857,8.851190476190476
2,2017-12-28,195.88,2017-12-28,159.0,4381.46,786.0,22.368082499489486,1.2319496855345913,4.943396226415095
2,2017-12-29,133.01,2017-12-29,136.0,4095.41,1102.0,30.790241335237955,0.9780147058823528,8.102941176470589
2,2017-12-30,158.27,2017-12-30,142.0,3263.75,734.0,20.621406457319768,1.1145774647887325,5.169014084507042
2,2017-12-31,91.05,2017-12-31,98.0,4565.03,386.0,50.137616694124105,0.9290816326530612,3.938775510204082
2,2018-01-01,113.13,2018-01-01,105.0,247.41,67.0,2.186953062848051,1.0774285714285714,0.638095238095238
2,2018-01-02,146.25,2018-01-02,150.0,4587.59,912.0,31.368136752136753,0.975,6.08
2,2018-01-03,137.03,2018-01-03,144.0,5726.76,592.0,41.792016346785374,0.9515972222222222,4.111111111111111
2,2018-01-04,153.54,2018-01-04,120.0,3909.78,543.0,25.464243845252053,1.2794999999999999,4.525
2,2018-01-05,115.97,2018-01-05,119.0,20756.99,1248.0,178.9858584116582,0.9745378151260504,10.487394957983193
2,2018-01-06,119.81,2018-01-06,97.0,1424.76,403.0,11.891828728820633,1.2351546391752577,4.154639175257732
2,2018-01-07,117.94,2018-01-07,104.0,1043.73,280.0,8.849669323384772,1.1340384615384616,2.6923076923076925
2,2018-01-08,128.98,2018-01-08,116.0,2616.9700000000003,472.0,20.28973484261126,1.111896551724138,4.068965517241379
2,2018-01-09,184.67,2018-01-09,125.0,4796.83,979.0,25.975144852980993,1.47736,7.832
2,2018-01-10,185.36,2018-01-10,140.0,3247.35,727.0,17.519151920586964,1.324,5.192857142857143
2,2018-01-11,140.1,2018-01-11,166.0,2130.4,549.0,15.206281227694506,0.8439759036144578,3.3072289156626504
2,2018-01-12,149.57,2018-01-12,172.0,4594.67,658.0,30.719195025740458,0.8695930232558139,3.8255813953488373
2,2018-01-13,90.47,2018-01-13,98.0,3380.5899999999997,350.0,37.366972477064216,0.9231632653061225,3.5714285714285716
2,2018-01-14,98.85,2018-01-14,111.0,5494.19,789.0,55.581082448153765,0.8905405405405404,7.108108108108108
2,2018-01-15,158.16,2018-01-15,146.0,2419.11,643.0,15.29533383915023,1.0832876712328767,4.404109589041096
2,2018-01-16,104.29,2018-01-16,153.0,6884.96,788.0,66.01745133761627,0.6816339869281046,5.150326797385621
2,2018-01-17,106.49,2018-01-17,157.0,5231.8,810.0,49.12949572729834,0.67828025477707,5.159235668789809
2,2018-01-18,126.74,2018-01-18,141.0,9438.869999999999,990.0,74.47427804955025,0.8988652482269504,7.0212765957446805
2,2018-01-19,150.85,2018-01-19,133.0,4004.7599999999998,821.0,26.54796155120981,1.1342105263157893,6.172932330827067
2,2018-01-20,152.28,2018-01-20,103.0,2553.16,513.0,16.76622012083005,1.4784466019417475,4.980582524271845
2,2018-01-21,100.46,2018-01-21,115.0,6548.64,1062.0,65.18654190722677,0.8735652173913043,9.234782608695653
2,2018-01-22,188.81,2018-01-22,178.0,7368.23,1058.0,39.0245749695461,1.0607303370786516,5.943820224719101
2,2018-01-23,113.58,2018-01-23,142.0,13134.74,1027.0,115.64307096319774,0.7998591549295775,7.232394366197183
2,2018-01-24,124.23,2018-01-24,134.0,1871.89,453.0,15.06793850116719,0.927089552238806,3.3805970149253732
2,2018-01-25,105.91,2018-01-25,167.0,6985.81,1096.0,65.95987158908508,0.6341916167664671,6.562874251497006
2,2018-01-26,99.34,2018-01-26,151.0,3380.04,1008.0,34.02496476746527,0.6578807947019868,6.675496688741722
2,2018-01-27,129.01,2018-01-27,127.0,6216.71,692.0,48.187814898069924,1.0158267716535432,5.448818897637795
2,2018-01-28,109.3,2018-01-28,122.0,1384.48,468.0,12.666788655077768,0.8959016393442623,3.8360655737704916
2,2018-01-29,270.67,2018-01-29,175.0,53063.75,1741.0,196.045923079765,1.5466857142857144,9.948571428571428
2,2018-01-30,153.06,2018-01-30,188.0,12245.57,1026.0,80.00503070691232,0.8141489361702128,5.457446808510638
2,2018-01-31,82.89,2018-01-31,174.0,10725.47,1000.0,129.39401616600313,0.4763793103448276,5.747126436781609
2,2018-02-01,268.84,2018-02-01,217.0,27226.41,795.0,101.27365719386997,1.2388940092165897,3.6635944700460827
2,2018-02-02,137.27,2018-02-02,169.0,20461.22,1296.0,149.05820645443288,0.8122485207100593,7.668639053254438
2,2018-02-03,121.58,2018-02-03,123.0,6685.46,912.0,54.98815594670176,0.9884552845528455,7.414634146341464
2,2018-02-04,138.34,2018-02-04,104.0,8209.01,748.0,59.3393812346393,1.3301923076923077,7.1923076923076925
2,2018-02-05,140.44,2018-02-05,150.0,8148.719999999999,1031.0,58.022785531187694,0.9362666666666667,6.873333333333333
2,2018-02-06,124.81,2018-02-06,144.0,14208.2,1545.0,113.83863472478167,0.8667361111111112,10.729166666666666
2,2018-02-07,192.33,2018-02-07,138.0,8209.16,1540.0,42.68268080902615,1.3936956521739132,11.159420289855072
2,2018-02-08,133.54,2018-02-08,161.0,10910.08,835.0,81.69896660176727,0.8294409937888199,5.186335403726708
2,2018-02-09,182.99,2018-02-09,165.0,12855.52,1010.0,70.25258210831193,1.109030303030303,6.121212121212121
2,2018-02-10,253.15,2018-02-10,158.0,11368.83,833.0,44.909460793995656,1.6022151898734178,5.272151898734177
2,2018-02-11,156.64,2018-02-11,121.0,3967.1,738.0,25.326225740551585,1.2945454545454544,6.099173553719008
2,2018-02-12,173.06,2018-02-12,163.0,3834.91,1076.0,22.15942447705998,1.061717791411043,6.601226993865031
2,2018-02-13,145.64,2018-02-13,156.0,6639.78,983.0,45.59035979126614,0.9335897435897434,6.301282051282051
2,2018-02-14,187.85,2018-02-14,188.0,5342.91,674.0,28.442427468725047,0.9992021276595744,3.5851063829787235
2,2018-02-15,181.31,2018-02-15,174.0,7081.79,1528.0,39.05901494677624,1.0420114942528735,8.781609195402298
2,2018-02-16,121.06,2018-02-16,160.0,8122.2699999999995,965.0,67.09292912605319,0.756625,6.03125
2,2018-02-17,177.42,2018-02-17,100.0,4868.69,734.0,27.44160748506369,1.7741999999999998,7.34
2,2018-02-18,169.99,2018-02-18,121.0,7729.0199999999995,723.0,45.467498088122824,1.4048760330578514,5.975206611570248
2,2018-02-19,138.62,2018-02-19,180.0,10456.300000000001,1561.0,75.43139518107056,0.7701111111111112,8.672222222222222
2,2018-02-20,184.04,2018-02-20,164.0,10793.26,2006.0,58.646272549445776,1.1221951219512194,12.231707317073171
2,2018-02-21,130.91,2018-02-21,174.0,6492.52,1195.0,49.59529447712169,0.7523563218390804,6.867816091954023
2,2018-02-22,242.84,2018-02-22,170.0,6649.87,1212.0,27.38375061769066,1.4284705882352942,7.129411764705883
2,2018-02-23,79.07,2018-02-23,141.0,13669.8,1011.0,172.88225622865815,0.5607801418439716,7.170212765957447
2,2018-02-24,158.59,2018-02-24,113.0,15332.109999999999,799.0,96.67765937322655,1.4034513274336284,7.070796460176991
2,2018-02-25,119.49,2018-02-25,111.0,7735.46,1265.0,64.73730019248472,1.0764864864864865,11.396396396396396
2,2018-02-26,130.16,2018-02-26,187.0,6677.57,1302.0,51.30278119237861,0.6960427807486631,6.962566844919786
2,2018-02-27,144.51,2018-02-27,132.0,5607.76,1232.0,38.805342190851846,1.0947727272727272,9.333333333333334
2,2018-02-28,139.85,2018-02-28,153.0,8391.18,1275.0,60.00128709331427,0.9140522875816993,8.333333333333334
2,2018-03-01,96.13,2018-03-01,153.0,9682.59,1553.0,100.7239155310517,0.6283006535947712,10.15032679738562
2,2018-03-02,149.68,2018-03-02,175.0,2950.65,876.0,19.713054516301444,0.8553142857142858,5.005714285714285
2,2018-03-03,106.29,2018-03-03,128.0,4914.86,510.0,46.24009784551698,0.830390625,3.984375
2,2018-03-04,119.26,2018-03-04,130.0,3907.67,580.0,32.76597350327017,0.9173846153846155,4.461538461538462
2,2018-03-05,165.52,2018-03-05,169.0,17080.14,798.0,103.19079265345576,0.9794082840236688,4.72189349112426
2,2018-03-06,121.25,2018-03-06,161.0,4889.01,641.0,40.32173195876289,0.7531055900621118,3.981366459627329
2,2018-03-07,126.08,2018-03-07,170.0,13583.09,1107.0,107.73389911167513,0.7416470588235294,6.511764705882353
2,2018-03-08,168.36,2018-03-08,125.0,3668.11,757.0,21.787301021620337,1.34688,6.056
2,2018-03-09,96.99,2018-03-09,130.0,1935.46,430.0,19.955253118878236,0.7460769230769231,3.3076923076923075
2,2018-03-10,109.34,2018-03-10,113.0,2775.12,523.0,25.38064752149259,0.9676106194690266,4.628318584070796
2,2018-03-11,165.23,2018-03-11,119.0,1502.59,422.0,9.093929673788054,1.388487394957983,3.546218487394958
2,2018-03-12,142.05,2018-03-12,182.0,8778.98,983.0,61.802041534670884,0.7804945054945056,5.4010989010989015
2,2018-03-13,118.27,2018-03-13,165.0,5121.71,473.0,43.30523378709732,0.7167878787878788,2.8666666666666667
2,2018-03-14,112.42,2018-03-14,161.0,3352.8,760.0,29.823874755381606,0.6982608695652174,4.720496894409938
2,2018-03-15,126.74,2018-03-15,147.0,29530.36,1513.0,232.99952658986905,0.8621768707482993,10.29251700680272
2,2018-03-16,119.82,2018-03-16,145.0,15631.36,908.0,130.45701886162578,0.8263448275862069,6.2620689655172415
2,2018-03-17,99.27,2018-03-17,123.0,8088.95,1062.0,81.4843356502468,0.8070731707317073,8.634146341463415
2,2018-03-18,91.15,2018-03-18,111.0,17092.01,1214.0,187.51519473395498,0.8211711711711712,10.936936936936936
2,2018-03-19,131.53,2018-03-19,145.0,18445.95,1689.0,140.2413897970045,0.9071034482758621,11.648275862068965
2,2018-03-20,173.69,2018-03-20,132.0,5334.44,882.0,30.71241867695319,1.3158333333333334,6.681818181818182
2,2018-03-21,148.75,2018-03-21,149.0,35120.49,1716.0,236.1041344537815,0.9983221476510067,11.516778523489933
2,2018-03-22,142.55,2018-03-22,249.0,11612.13,1221.0,81.46004910557699,0.5724899598393575,4.903614457831325
2,2018-03-23,165.39,2018-03-23,127.0,11034.49,1123.0,66.7179998790737,1.302283464566929,8.84251968503937
2,2018-03-24,203.26,2018-03-24,124.0,11962.58,629.0,58.85358653940766,1.6391935483870967,5.07258064516129
2,2018-03-25,125.0,2018-03-25,160.0,12031.76,968.0,96.25408,0.78125,6.05
2,2018-03-26,212.38,2018-03-26,179.0,16761.56,1039.0,78.9224974103023,1.1864804469273742,5.804469273743017
2,2018-03-27,134.7,2018-03-27,181.0,33045.1,1430.0,245.32368225686713,0.7441988950276243,7.900552486187845
2,2018-03-28,120.75,2018-03-28,132.0,2434.89,635.0,20.164720496894407,0.9147727272727273,4.8106060606060606
2,2018-03-29,136.21,2018-03-29,160.0,3394.4700000000003,765.0,24.92085749944938,0.8513125,4.78125
2,2018-03-30,15.08,2018-03-30,17.0,17.04,10.0,1.129973474801061,0.8870588235294118,0.5882352941176471
2,2018-04-02,90.86,2018-04-02,83.0,1283.58,496.0,14.127008584635703,1.094698795180723,5.975903614457831
2,2018-04-03,83.54,2018-04-03,121.0,1257.46,625.0,15.052190567392865,0.6904132231404959,5.1652892561983474
2,2018-04-04,92.35,2018-04-04,124.0,24068.52,1081.0,260.6228478613969,0.744758064516129,8.71774193548387
2,2018-04-05,123.88,2018-04-05,108.0,5155.33,674.0,41.61551501453019,1.147037037037037,6.2407407407407405
2,2018-04-06,126.38,2018-04-06,128.0,1257.94,283.0,9.953631903782245,0.98734375,2.2109375
2,2018-04-07,62.95,2018-04-07,99.0,1394.31,490.0,22.1494837172359,0.6358585858585859,4.94949494949495
2,2018-04-08,111.13,2018-04-08,79.0,1779.26,293.0,16.010618194906865,1.4067088607594935,3.7088607594936707
2,2018-04-09,160.18,2018-04-09,117.0,4449.67,672.0,27.779185915844675,1.369059829059829,5.743589743589744
2,2018-04-10,97.32,2018-04-10,123.0,2027.8400000000001,396.0,20.83682696259762,0.7912195121951219,3.2195121951219514
2,2018-04-11,113.94,2018-04-11,122.0,1878.63,370.0,16.487888362295948,0.9339344262295082,3.0327868852459017
2,2018-04-12,114.41,2018-04-12,131.0,25791.879999999997,822.0,225.43379075255658,0.8733587786259541,6.2748091603053435
2,2018-04-13,108.68,2018-04-13,136.0,5643.55,852.0,51.928137651821864,0.7991176470588236,6.264705882352941
2,2018-04-14,71.49,2018-04-14,76.0,2030.46,882.0,28.402014267729754,0.940657894736842,11.605263157894736
2,2018-04-15,70.05,2018-04-15,93.0,1404.49,416.0,20.049821556031407,0.7532258064516129,4.473118279569892
2,2018-04-16,123.83,2018-04-16,121.0,15795.37,724.0,127.55689251393039,1.0233884297520661,5.983471074380165
2,2018-04-17,99.44,2018-04-17,142.0,6885.07,551.0,69.23843523732904,0.7002816901408451,3.880281690140845
2,2018-04-18,121.69,2018-04-18,141.0,9168.73,1140.0,75.34497493631358,0.8630496453900709,8.085106382978724
2,2018-04-19,150.91,2018-04-19,142.0,12289.619999999999,641.0,81.4367503810218,1.0627464788732395,4.514084507042254
2,2018-04-20,136.91,2018-04-20,122.0,14746.07,817.0,107.70630341099992,1.1222131147540984,6.69672131147541
2,2018-04-21,77.12,2018-04-21,83.0,7587.82,432.0,98.38978215767634,0.9291566265060242,5.204819277108434
2,2018-04-22,76.97,2018-04-22,86.0,1874.07,290.0,24.348057684812265,0.895,3.372093023255814
2,2018-04-23,135.85,2018-04-23,123.0,3869.62,551.0,28.484504968715495,1.1044715447154472,4.479674796747967
2,2018-04-24,134.53,2018-04-24,111.0,5517.34,964.0,41.011967590871926,1.211981981981982,8.684684684684685
2,2018-04-25,138.46,2018-04-25,105.0,964.81,269.0,6.968149646107178,1.3186666666666667,2.5619047619047617
2,2018-04-26,100.86,2018-04-26,130.0,13754.54,717.0,136.3725956771763,0.7758461538461539,5.515384615384615
2,2018-04-27,76.17,2018-04-27,106.0,1607.55,487.0,21.104765655769988,0.7185849056603774,4.59433962264151
2,2018-04-28,90.52,2018-04-28,107.0,1021.62,420.0,11.286124613345118,0.8459813084112149,3.925233644859813
2,2018-04-29,38.51,2018-04-29,88.0,1129.98,433.0,29.3425084393664,0.4376136363636363,4.920454545454546
2,2018-04-30,64.77,2018-04-30,66.0,6196.11,330.0,95.66327003242242,0.9813636363636363,5.0
2,2018-05-01,41.31,2018-05-01,53.0,1153.53,264.0,27.923747276688452,0.779433962264151,4.981132075471698
2,2018-05-02,67.77,2018-05-02,67.0,1539.2,247.0,22.71211450494319,1.0114925373134327,3.6865671641791047
2,2018-05-03,135.37,2018-05-03,108.0,4188.62,622.0,30.942010785255224,1.253425925925926,5.7592592592592595
2,2018-05-04,80.2,2018-05-04,97.0,977.21,250.0,12.184663341645885,0.8268041237113403,2.577319587628866
2,2018-05-05,52.86,2018-05-05,70.0,4107.21,323.0,77.69977298524404,0.7551428571428571,4.614285714285714
2,2018-05-06,51.37,2018-05-06,78.0,1282.62,340.0,24.968269417948218,0.6585897435897435,4.358974358974359
2,2018-05-07,58.35,2018-05-07,92.0,3493.21,785.0,59.866495287060836,0.6342391304347826,8.532608695652174
2,2018-05-08,60.29,2018-05-08,104.0,1653.69,314.0,27.42892685354122,0.5797115384615384,3.019230769230769
2,2018-05-09,45.38,2018-05-09,61.0,2312.85,481.0,50.966284706919346,0.7439344262295082,7.885245901639344
2,2018-05-10,62.69,2018-05-10,126.0,2482.7599999999998,515.0,39.603764555750516,0.4975396825396825,4.087301587301587
2,2018-05-11,82.25,2018-05-11,114.0,3543.01,709.0,43.0761094224924,0.7214912280701754,6.219298245614035
2,2018-05-12,61.59,2018-05-12,65.0,2309.79,573.0,37.502679006332194,0.9475384615384616,8.815384615384616
2,2018-05-13,63.59,2018-05-13,66.0,3173.59,799.0,49.90706085862557,0.9634848484848485,12.106060606060606
2,2018-05-14,119.08,2018-05-14,110.0,8842.63,761.0,74.25789385287202,1.0825454545454545,6.918181818181818
2,2018-05-15,111.66,2018-05-15,118.0,2543.86,626.0,22.782195951997135,0.946271186440678,5.305084745762712
2,2018-05-16,133.03,2018-05-16,128.0,19943.9,1245.0,149.9203187250996,1.039296875,9.7265625
2,2018-05-17,70.77,2018-05-17,129.0,12348.48,1477.0,174.48749470114456,0.5486046511627907,11.449612403100776
2,2018-05-18,79.88,2018-05-18,124.0,4947.64,1025.0,61.938407611417134,0.6441935483870967,8.266129032258064
2,2018-05-19,86.66,2018-05-19,82.0,4470.39,646.0,51.58539118393723,1.056829268292683,7.878048780487805
2,2018-05-20,63.21,2018-05-20,81.0,1421.55,704.0,22.489321309919315,0.7803703703703704,8.691358024691358
2,2018-05-21,95.9,2018-05-21,116.0,2277.41,646.0,23.74775808133472,0.8267241379310345,5.568965517241379
2,2018-05-22,103.77,2018-05-22,117.0,2914.09,800.0,28.082201021489837,0.8869230769230769,6.837606837606837
2,2018-05-23,65.77,2018-05-23,110.0,2314.9900000000002,789.0,35.19826668693934,0.5979090909090908,7.172727272727273
2,2018-05-24,88.89,2018-05-24,112.0,3787.34,757.0,42.60704241196985,0.7936607142857143,6.758928571428571
2,2018-05-25,78.55,2018-05-25,114.0,3917.81,440.0,49.87663908338638,0.6890350877192982,3.8596491228070176
2,2018-05-26,54.07,2018-05-26,67.0,2786.91,530.0,51.54262992417237,0.8070149253731344,7.91044776119403
2,2018-05-27,113.35,2018-05-27,80.0,2747.81,525.0,24.24181737979709,1.4168749999999999,6.5625
2,2018-05-28,82.67,2018-05-28,129.0,2551.93,531.0,30.868876254989715,0.6408527131782946,4.116279069767442
2,2018-05-29,105.75,2018-05-29,143.0,3543.57,777.0,33.50893617021277,0.7395104895104895,5.433566433566433
2,2018-05-30,119.26,2018-05-30,340.0,17481.55,831.0,146.58351500922353,0.350764705882353,2.4441176470588237
2,2018-05-31,254.15,2018-05-31,599.0,11293.13,1496.0,44.4349006492229,0.42429048414023374,2.4974958263772953
3,2017-06-01,349.38,2017-06-01,182.0,214.56,82.0,0.6141164348274085,1.9196703296703297,0.45054945054945056
3,2017-06-02,314.22,2017-06-02,179.0,253.94,75.0,0.8081598879765769,1.755418994413408,0.41899441340782123
3,2017-06-03,196.12,2017-06-03,123.0,145.41,46.0,0.7414338160310014,1.5944715447154472,0.37398373983739835
3,2017-06-04,389.87,2017-06-04,140.0,264.03,48.0,0.6772257419139712,2.7847857142857144,0.34285714285714286
3,2017-06-05,424.47,2017-06-05,264.0,302.88,120.0,0.7135486606827337,1.6078409090909092,0.45454545454545453
3,2017-06-06,332.77,2017-06-06,228.0,466.49,139.0,1.4018391080926766,1.459517543859649,0.6096491228070176
3,2017-06-07,237.02,2017-06-07,239.0,395.62,177.0,1.6691418445700785,0.9917154811715482,0.7405857740585774
3,2017-06-08,727.29,2017-06-08,278.0,193.76,123.0,0.26641367267527394,2.6161510791366904,0.44244604316546765
3,2017-06-09,461.07,2017-06-09,264.0,583.89,107.0,1.266380376081723,1.7464772727272726,0.4053030303030303
3,2017-06-10,148.42,2017-06-10,98.0,124.88,29.0,0.841396038269775,1.5144897959183672,0.29591836734693877
3,2017-06-11,148.5,2017-06-11,84.0,63.76,23.0,0.42936026936026933,1.7678571428571428,0.27380952380952384
3,2017-06-12,127.54,2017-06-12,90.0,294.11,50.0,2.3060216402697193,1.4171111111111112,0.5555555555555556
3,2017-06-13,45.73,2017-06-13,133.0,281.54,43.0,6.156571178657337,0.3438345864661654,0.3233082706766917
3,2017-06-14,221.27,2017-06-14,139.0,1168.85,54.0,5.282460342567902,1.5918705035971223,0.38848920863309355
3,2017-06-15,334.99,2017-06-15,154.0,176.49,43.0,0.5268515478073973,2.1752597402597402,0.2792207792207792
3,2017-06-16,272.4,2017-06-16,144.0,140.97,25.0,0.517511013215859,1.8916666666666666,0.1736111111111111
3,2017-06-17,184.27,2017-06-17,93.0,25.92,13.0,0.14066315732349272,1.9813978494623656,0.13978494623655913
3,2017-06-18,214.63,2017-06-18,92.0,209.07,27.0,0.9740949541070679,2.3329347826086955,0.29347826086956524
3,2017-06-19,347.54,2017-06-19,129.0,151.42,27.0,0.4356908557288369,2.694108527131783,0.20930232558139536
3,2017-06-20,122.17,2017-06-20,121.0,174.87,39.0,1.4313661291642794,1.0096694214876034,0.32231404958677684
3,2017-06-21,205.21,2017-06-21,124.0,95.02,20.0,0.4630378636518688,1.6549193548387098,0.16129032258064516
3,2017-06-22,372.5,2017-06-22,138.0,123.61,36.0,0.3318389261744966,2.699275362318841,0.2608695652173913
3,2017-06-23,225.21,2017-06-23,122.0,217.6,31.0,0.9662093157497447,1.8459836065573771,0.2540983606557377
3,2017-06-24,57.07,2017-06-24,85.0,69.59,31.0,1.2193797091291396,0.6714117647058824,0.36470588235294116
3,2017-06-25,207.36,2017-06-25,93.0,137.44,26.0,0.6628086419753085,2.229677419354839,0.27956989247311825
3,2017-06-26,188.88,2017-06-26,133.0,273.6,68.0,1.4485387547649302,1.4201503759398495,0.5112781954887218
3,2017-06-27,229.18,2017-06-27,127.0,168.22,32.0,0.7340082031590889,1.8045669291338584,0.25196850393700787
